,account_key,status,join_date,cancel_date,days_to_cancel,is_udacity,is_canceled
1589,881,canceled,2015-05-11,2015-05-14,3.0,False,True
1590,1182,current,2015-05-11,,,False,False
1591,287,current,2015-05-11,,,False,False
1592,648,current,2015-05-11,,,False,False
1593,1249,canceled,2015-05-11,2015-07-18,68.0,False,True
1594,519,current,2015-05-11,,,False,False
1595,1099,canceled,2015-05-11,2015-07-18,68.0,False,True
1596,566,current,2015-05-12,,,False,False
1597,846,canceled,2015-05-12,2015-06-19,38.0,False,True
1598,1052,canceled,2015-05-12,2015-07-19,68.0,False,True
1599,1059,canceled,2015-05-12,2015-05-18,6.0,False,True
1600,661,canceled,2015-05-12,2015-06-19,38.0,False,True
1601,852,current,2015-05-12,,,False,False
1602,491,current,2015-05-12,,,False,False
1603,445,current,2015-05-13,,,False,False
1604,644,current,2015-05-13,,,False,False
1605,68,current,2015-05-13,,,False,False
1606,489,current,2015-06-01,,,False,False
1607,911,canceled,2015-06-01,2015-06-03,2.0,False,True
1608,1291,canceled,2015-06-03,2015-06-03,0.0,False,True
1609,1206,current,2015-06-03,,,False,False
1610,414,current,2015-06-07,,,False,False
1611,226,current,2015-06-08,,,False,False
1612,2,current,2015-06-08,,,False,False
1613,1241,canceled,2015-06-09,2015-06-09,0.0,False,True
1614,1187,canceled,2015-06-09,2015-06-15,6.0,False,True
1615,1274,current,2015-07-08,,,False,False
1616,218,current,2015-07-08,,,False,False
1617,324,current,2015-07-09,,,False,False
1618,891,canceled,2015-07-09,2015-07-15,6.0,False,True
1619,1000,current,2015-07-11,,,False,False
1620,973,current,2015-07-13,,,False,False
1621,806,current,2015-07-15,,,False,False
1622,1178,canceled,2015-07-16,2015-08-07,22.0,False,True
1623,832,current,2015-07-16,,,False,False
1624,1232,canceled,2015-07-16,2015-07-17,1.0,False,True
1625,1057,canceled,2015-07-17,2015-07-21,4.0,False,True
1626,689,current,2015-07-17,,,False,False
1627,1278,current,2015-07-17,,,False,False
1628,1272,canceled,2015-07-17,2015-07-23,6.0,False,True
1629,438,current,2015-07-17,,,False,False
1630,992,current,2015-07-17,,,False,False
1631,575,current,2015-07-17,,,False,False
1632,807,canceled,2015-07-20,2015-07-22,2.0,False,True
1633,1298,current,2015-08-11,,,False,False
1634,751,current,2015-08-11,,,False,False
1635,1176,current,2015-08-12,,,False,False
1636,1110,current,2015-08-13,,,False,False
1637,1116,canceled,2015-08-15,2015-08-18,3.0,False,True
1638,874,current,2015-08-22,,,False,False
1639,686,current,2015-08-23,,,False,False
